Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,,
2.091500e-02,-0.003125,-5.95313e-05,4.9424
2.091600e-02,-0.0146875,-0.000134375,4.94865
2.091700e-02,0.003125,0.000234375,4.93334
2.091800e-02,0.00234375,-0.000333594,4.9249
2.091900e-02,-0.0107813,0.000146094,4.96584
2.092000e-02,-0.0214063,2.54688e-05,4.92271
2.092100e-02,-0.00828125,-0.000234844,4.89521
2.092200e-02,0.00140625,0.000170156,4.91052
2.092300e-02,-0.0021875,-0.000521562,4.92709
2.092400e-02,-0.0046875,-6.01563e-05,4.90834
2.092500e-02,0.00265625,-0.00035,4.92052
2.092600e-02,-0.0104688,-0.000550469,4.91865
2.092700e-02,-0.0139063,-0.000433281,4.91459
2.092800e-02,-0.00203125,-0.000866406,4.91709
2.092900e-02,-0.0109375,-0.000816406,4.90709
2.093000e-02,-0.00078125,-0.000839219,4.9249
2.093100e-02,-0.0046875,-0.00111156,4.9099
2.093200e-02,-0.0078125,-0.00104313,4.90803
2.093300e-02,0.00015625,-0.00127594,4.92052
2.093400e-02,-0.0165625,-0.00158453,4.88771
2.093500e-02,-0.0028125,-0.00161438,4.89959
2.093600e-02,-0.0059375,-0.00189484,4.8999
2.093700e-02,-0.009375,-0.00162969,4.93396
2.093800e-02,-0.0040625,-0.0021125,4.90709
2.093900e-02,-0.00734375,-0.00210453,4.92334
2.094000e-02,-0.00109375,-0.00236969,4.92084
2.094100e-02,0.00828125,-0.00251266,4.91896
2.094200e-02,-0.0132813,-0.00220531,4.91771
2.094300e-02,-0.0103125,-0.00260609,4.89865
2.094400e-02,-0.00078125,-0.00248031,4.89584
2.094500e-02,-0.0065625,-0.0028425,4.92834
2.094600e-02,0,-0.00284563,4.9124
2.094700e-02,-0.00296875,-0.00261406,4.95834
2.094800e-02,-0.00484375,-0.00276922,4.91427
2.094900e-02,-0.001875,-0.00277266,4.92802
2.095000e-02,0.0009375,-0.00283172,4.93865
2.095100e-02,-0.008125,-0.00275984,4.93553
2.095200e-02,-0.00859375,-0.00295328,4.9324
2.095300e-02,-0.00546875,-0.00243672,4.92365
2.095400e-02,0.0021875,-0.00280781,4.92115
2.095500e-02,-0.018125,-0.00243109,4.95521
2.095600e-02,-0.0157813,-0.00260625,4.93615
2.095700e-02,-0.00421875,-0.00224016,4.92677
2.095800e-02,-0.0003125,-0.00217891,4.91677
2.095900e-02,0.00203125,-0.00217656,4.91928
2.096000e-02,-0.0110937,-0.00196188,4.91459
2.096100e-02,0.00484375,-0.00208328,4.91834
2.096200e-02,-0.000625,-0.00198219,4.88927
2.096300e-02,-0.005625,-0.00139391,4.91052
2.096400e-02,-0.00609375,-0.002065,4.90771
2.096500e-02,-0.0101563,-0.00128453,4.91677
2.096600e-02,-0.0025,-0.001395,4.91584
2.096700e-02,0.00453125,-0.00166016,4.89209
2.096800e-02,-0.00765625,-0.000971094,4.90834
2.096900e-02,-0.00234375,-0.00124781,4.89927
2.097000e-02,-0.0096875,-0.00111844,4.88927
2.097100e-02,-0.0015625,-0.00072375,4.89021
2.097200e-02,0.00125,-0.000888594,4.92271
2.097300e-02,-0.009375,-0.000540312,4.93303
2.097400e-02,0.00078125,-0.000339219,4.89834
2.097500e-02,-0.00515625,-0.000493906,4.90959
2.097600e-02,-0.0110937,-0.000629844,4.89865
2.097700e-02,-0.0028125,-0.000550625,4.89615
2.097800e-02,0.00015625,-0.000342188,4.91052
2.097900e-02,-0.00765625,-0.00044375,4.91709
2.098000e-02,-0.0154687,-0.00026125,4.91209
2.098100e-02,-0.0078125,-0.00054125,4.91896
2.098200e-02,-0.003125,-0.000454375,4.91178
2.098300e-02,-0.00109375,-0.000274375,4.93146
2.098400e-02,-0.0154687,-0.00030875,4.92271
2.098500e-02,0.00328125,-0.000668125,4.90865
2.098600e-02,0.00953125,-0.00039875,4.91459
2.098700e-02,-0.00765625,-0.000632031,4.91334
2.098800e-02,-0.0028125,-0.00101344,4.9249
2.098900e-02,-0.0046875,-0.000892344,4.9299
2.099000e-02,-0.00203125,-0.00113266,4.91615
2.099100e-02,0.000625,-0.00128984,4.92521
2.099200e-02,-0.0129688,-0.00108516,4.93521
2.099300e-02,-0.0120313,-0.00124219,4.94396
2.099400e-02,-0.0078125,-0.00134141,4.92334
2.099500e-02,-0.0192187,-0.00132406,4.91459
2.099600e-02,-0.00390625,-0.00172797,4.91896
2.099700e-02,-0.0021875,-0.00176656,4.90615
2.099800e-02,-0.00734375,-0.00193375,4.91178
2.099900e-02,0.00078125,-0.00209656,4.90834
2.100000e-02,-0.0178125,-0.00181375,4.9274
2.100100e-02,-0.0003125,-0.00209141,4.90396
2.100200e-02,0.0104687,-0.00219062,4.92834
2.100300e-02,0.001875,-0.00228828,4.91271
2.100400e-02,-0.014375,-0.00229188,4.90428
2.100500e-02,0.0025,-0.00237656,4.90584
2.100600e-02,-0.00109375,-0.00240891,4.90615
2.100700e-02,-0.0025,-0.00238766,4.91959
2.100800e-02,-0.005,-0.00229625,4.92521
2.100900e-02,-0.00453125,-0.00257875,4.9349
2.101000e-02,-0.00453125,-0.00256375,4.89584
2.101100e-02,-0.00390625,-0.00250281,4.93521
2.101200e-02,-0.0107813,-0.00235047,4.93271
2.101300e-02,0.0025,-0.00236078,4.89521
2.101400e-02,-0.0120313,-0.00247766,4.91209
2.101500e-02,-0.0192187,-0.00234797,4.92084
2.101600e-02,0.00234375,-0.00213797,4.93084
2.101700e-02,-0.0103125,-0.00226594,4.90115
2.101800e-02,-0.005625,-0.00192109,4.91271
2.101900e-02,-0.006875,-0.00213125,4.9199
2.102000e-02,-0.00953125,-0.00198297,4.9124
2.102100e-02,0.004375,-0.00177031,4.93303
2.102200e-02,-0.0034375,-0.00206297,4.9124
2.102300e-02,-0.0009375,-0.00172484,4.93209
2.102400e-02,-0.0025,-0.00176938,4.92771
2.102500e-02,-0.0075,-0.00163469,4.93928
2.102600e-02,-0.0121875,-0.00121328,4.9124
2.102700e-02,-0.01,-0.00137516,4.92646
2.102800e-02,-0.0065625,-0.00100391,4.93146
2.102900e-02,-0.01125,-0.00119047,4.93396
2.103000e-02,-0.00796875,-0.00117609,4.94146
2.103100e-02,-0.00671875,-0.00107672,4.91865
2.103200e-02,-0.0121875,-0.000861406,4.93709
2.103300e-02,0.0003125,-0.00102,4.92928
2.103400e-02,-0.01625,-0.000960469,4.92959
2.103500e-02,-0.0053125,-0.000881875,4.95303
2.103600e-02,-0.0146875,-0.000715781,4.91115
2.103700e-02,0.0015625,-0.000781719,4.90928
2.103800e-02,-0.0109375,-0.000375625,4.90959
2.103900e-02,-0.00921875,-0.000645469,4.92271
2.104000e-02,-0.0229687,-0.000890625,4.92553
2.104100e-02,-0.0084375,-0.000455,4.9174
2.104200e-02,-0.00390625,-0.000795937,4.89053
2.104300e-02,-0.0221875,-0.000539531,4.89209
2.104400e-02,-0.0025,-0.000642031,4.90646
2.104500e-02,-0.00671875,-0.000879375,4.9074
2.104600e-02,-0.003125,-0.000446875,4.9074
2.104700e-02,-0.0084375,-0.000904219,4.91115
2.104800e-02,-0.00046875,-0.000716562,4.91021
2.104900e-02,0.00125,-0.000866719,4.8824
2.105000e-02,0.0028125,-0.00108484,4.93115
2.105100e-02,-0.0109375,-0.000698594,4.89646
2.105200e-02,-0.00546875,-0.00118047,4.9199
2.105300e-02,-0.0148437,-0.00120703,4.90053
2.105400e-02,-0.0128125,-0.00125516,4.89396
2.105500e-02,-0.0110937,-0.00134891,4.93615
2.105600e-02,-0.0129688,-0.00130141,4.9249
2.105700e-02,-0.0104688,-0.00147984,4.90209
2.105800e-02,-0.0121875,-0.00155484,4.92459
2.105900e-02,-0.0142188,-0.00174266,4.91615
2.106000e-02,-0.010625,-0.00173375,4.92459
2.106100e-02,-0.01125,-0.00175344,4.91896
2.106200e-02,-0.0121875,-0.00194938,4.93646
2.106300e-02,-0.0146875,-0.00191078,4.91834
2.106400e-02,-0.0003125,-0.00203609,4.93771
2.106500e-02,-0.00453125,-0.00206844,4.91709
2.106600e-02,-0.00140625,-0.00212391,4.91178
2.106700e-02,-0.0053125,-0.00213828,4.90021
2.106800e-02,-0.0235938,-0.00206391,4.92521
2.106900e-02,-0.00859375,-0.00232594,4.9349
2.107000e-02,-0.0078125,-0.00213938,4.92115
2.107100e-02,-0.0121875,-0.00226953,4.94865
2.107200e-02,-0.0115625,-0.00233797,4.90865
2.107300e-02,-0.00984375,-0.00212891,4.93146
2.107400e-02,-0.0140625,-0.00241781,4.92334
2.107500e-02,-0.0123438,-0.0020825,4.89459
2.107600e-02,0.000625,-0.00243125,4.92209
2.107700e-02,-0.00796875,-0.00211891,4.91302
2.107800e-02,0.00296875,-0.00244094,4.8974
2.107900e-02,-0.0170313,-0.00190953,4.91677
2.108000e-02,-0.00984375,-0.00230437,4.89428
2.108100e-02,-0.0096875,-0.00186906,4.91396
2.108200e-02,-0.0046875,-0.00200766,4.89803
2.108300e-02,-0.01625,-0.00197234,4.92865
2.108400e-02,-0.00078125,-0.00167594,4.93021
2.108500e-02,-0.015625,-0.00151328,4.93678
2.108600e-02,-0.023125,-0.00163266,4.92021
2.108700e-02,-0.0207813,-0.00166922,4.95271
2.108800e-02,-0.0025,-0.00152484,4.91271
2.108900e-02,-0.0170313,-0.00142797,4.91396
2.109000e-02,-0.00375,-0.00125672,4.90959
2.109100e-02,-0.0134375,-0.00134563,4.89459
2.109200e-02,-0.00984375,-0.00114969,4.89521
2.109300e-02,-0.00921875,-0.00116297,4.90428
2.109400e-02,-0.0104688,-0.00100719,4.90928
2.109500e-02,-0.0071875,-0.000930156,4.91146
2.109600e-02,-0.0115625,-0.00110219,4.91084
2.109700e-02,-0.00953125,-0.000917187,4.95615
2.109800e-02,-0.0121875,-0.000795781,4.9449
2.109900e-02,-0.00328125,-0.00100328,4.90396
2.110000e-02,-0.0109375,-0.000758125,4.92365
2.110100e-02,-0.0115625,-0.000839688,4.91365
2.110200e-02,-0.00546875,-0.000900313,4.9474
2.110300e-02,-0.00921875,-0.000735781,4.94427
2.110400e-02,-0.0145312,-0.000845781,4.94271
2.110500e-02,-0.0129688,-0.000800781,4.93865
2.110600e-02,-0.0075,-0.000744063,4.92521
2.110700e-02,-0.0109375,-0.000913438,4.92896
2.110800e-02,-0.0075,-0.00110516,4.90365
2.110900e-02,-0.0203125,-0.000717813,4.91209
2.111000e-02,-0.009375,-0.00117156,4.91521
2.111100e-02,-0.00765625,-0.00106297,4.9424
2.111200e-02,-0.00703125,-0.00110719,4.90834
2.111300e-02,-0.00109375,-0.00107375,4.91115
2.111400e-02,-0.0132813,-0.00110531,4.93646
2.111500e-02,-0.0126563,-0.00152516,4.92802
2.111600e-02,-0.00171875,-0.00144641,4.90053
2.111700e-02,-0.00203125,-0.00136359,4.92052
2.111800e-02,-0.0078125,-0.00155391,4.91396
2.111900e-02,-0.0148437,-0.00132516,4.90896
2.112000e-02,-0.0114062,-0.00158609,4.8874
2.112100e-02,-0.00671875,-0.00196031,4.89428
2.112200e-02,0.00015625,-0.00145688,4.88177
2.112300e-02,0.00015625,-0.00191609,4.90053
2.112400e-02,-0.0129688,-0.00176781,4.88271
2.112500e-02,-0.0209375,-0.0017575,4.90615
2.112600e-02,-0.0046875,-0.00207844,4.9124
2.112700e-02,-0.00296875,-0.00184078,4.90021
2.112800e-02,-0.0107813,-0.00196359,4.90209
2.112900e-02,-0.0053125,-0.00218859,4.91803
2.113000e-02,-0.0059375,-0.00157078,4.89271
2.113100e-02,-0.0129688,-0.00221922,4.91427
2.113200e-02,-0.0135937,-0.00203578,4.94615
2.113300e-02,-0.00625,-0.00196359,4.92834
2.113400e-02,-0.00453125,-0.00227969,4.94115
2.113500e-02,-0.0167188,-0.00190391,4.92396
2.113600e-02,-0.016875,-0.00185313,4.90709
2.113700e-02,-0.0125,-0.00237922,4.93052
2.113800e-02,-0.00625,-0.00189313,4.89428
2.113900e-02,-0.0046875,-0.0020975,4.92271
2.114000e-02,-0.00578125,-0.00179266,4.90428
2.114100e-02,-0.005625,-0.0019525,4.90459
2.114200e-02,-0.006875,-0.00191922,4.94146
2.114300e-02,-0.0167188,-0.00187188,4.92303
2.114400e-02,-0.0140625,-0.00203797,4.91771
2.114500e-02,-0.0185937,-0.00147375,4.94365
2.114600e-02,0,-0.00201031,4.9324
2.114700e-02,-0.0132813,-0.00158813,4.91178
2.114800e-02,-0.02125,-0.00145719,4.93834
2.114900e-02,-0.00578125,-0.0017475,4.90803
2.115000e-02,-0.0125,-0.00094625,4.92834
2.115100e-02,-0.0185937,-0.00193141,4.89271
2.115200e-02,-0.0242188,-0.00131188,4.92646
2.115300e-02,-0.0207813,-0.00125391,4.90677
2.115400e-02,-0.00734375,-0.00146625,4.93146
2.115500e-02,-0.0190625,-0.000953594,4.92615
2.115600e-02,-0.0157813,-0.00122875,4.88803
2.115700e-02,-0.0128125,-0.00114859,4.90115
2.115800e-02,-0.0034375,-0.00119781,4.90709
2.115900e-02,-0.00671875,-0.00140672,4.92209
2.116000e-02,-0.00859375,-0.000696719,4.90771
2.116100e-02,-0.003125,-0.00115266,4.91959
2.116200e-02,-0.0225,-0.00107813,4.91553
2.116300e-02,-0.0120313,-0.000916562,4.91427
2.116400e-02,-0.013125,-0.00127141,4.92178
2.116500e-02,-0.01625,-0.000974531,4.91834
2.116600e-02,-0.00109375,-0.00103953,4.89959
2.116700e-02,-0.0228125,-0.00127313,4.91646
2.116800e-02,-0.00828125,-0.000804062,4.91959
2.116900e-02,-0.0148437,-0.00100406,4.94771
2.117000e-02,-0.0134375,-0.00120172,4.93459
2.117100e-02,-0.0151562,-0.00104609,4.9274
2.117200e-02,-0.0175,-0.00142094,4.91896
2.117300e-02,-0.0185937,-0.00101188,4.92584
2.117400e-02,-0.02,-0.00118859,4.90896
2.117500e-02,-0.01875,-0.00105531,4.94053
2.117600e-02,-0.020625,-0.00129547,4.9099
2.117700e-02,-0.0121875,-0.00128219,4.93146
2.117800e-02,-0.00796875,-0.00145906,4.94053
2.117900e-02,-0.0159375,-0.00149375,4.92802
2.118000e-02,-0.00703125,-0.00143813,4.93459
2.118100e-02,-0.01,-0.0016525,4.92396
2.118200e-02,-0.0096875,-0.00144313,4.94365
2.118300e-02,-0.0198438,-0.00156797,4.92084
2.118400e-02,-0.0209375,-0.00142266,4.94802
2.118500e-02,-0.0145312,-0.00140375,4.9224
2.118600e-02,-0.0173438,-0.00171406,4.91209
2.118700e-02,-0.0129688,-0.00157078,4.91209
2.118800e-02,-0.0103125,-0.00190984,4.92334
2.118900e-02,-0.0182812,-0.00154719,4.91021
2.119000e-02,-0.0114062,-0.00170422,4.89552
2.119100e-02,-0.0101563,-0.0019125,4.91052
2.119200e-02,-0.0139063,-0.00169172,4.92646
2.119300e-02,-0.0198438,-0.00202641,4.92459
2.119400e-02,-0.0104688,-0.00184688,4.88865
2.119500e-02,-0.016875,-0.00157109,4.89959
2.119600e-02,-0.0171875,-0.00191781,4.89896
2.119700e-02,-0.0190625,-0.00163688,4.91271
2.119800e-02,-0.015625,-0.00178672,4.90084
2.119900e-02,-0.015,-0.001865,4.90209
2.120000e-02,-0.00765625,-0.00176672,4.95021
2.120100e-02,-0.0139063,-0.00172031,4.91302
2.120200e-02,-0.0142188,-0.00190125,4.90334
2.120300e-02,-0.0173438,-0.00161219,4.92146
2.120400e-02,-0.0165625,-0.00169031,4.91021
2.120500e-02,-0.0164063,-0.001595,4.90334
2.120600e-02,-0.00625,-0.00175844,4.89615
2.120700e-02,-0.0153125,-0.00149453,4.90834
2.120800e-02,-0.0132813,-0.00173859,4.9224
2.120900e-02,-0.0084375,-0.00163906,4.93178
2.121000e-02,-0.0204688,-0.00150125,4.93178
2.121100e-02,-0.028125,-0.00156469,4.92209
2.121200e-02,-0.0160938,-0.00146422,4.91677
2.121300e-02,-0.0096875,-0.00128406,4.93178
2.121400e-02,-0.0157813,-0.00132781,4.92459
2.121500e-02,-0.02625,-0.00140531,4.95084
2.121600e-02,-0.0164063,-0.00113063,4.93709
2.121700e-02,-0.00359375,-0.00148969,4.91115
2.121800e-02,-0.0179687,-0.00131766,4.93834
2.121900e-02,-0.0132813,-0.00107797,4.92021
2.122000e-02,-0.014375,-0.00145828,4.94552
2.122100e-02,-0.0145312,-0.000726719,4.93521
2.122200e-02,-0.0140625,-0.00138016,4.90771
2.122300e-02,-0.0201563,-0.00115188,4.93209
2.122400e-02,-0.0264062,-0.000989375,4.89521
2.122500e-02,-0.0071875,-0.00123719,4.91459
2.122600e-02,-0.02125,-0.00101219,4.92146
2.122700e-02,-0.01375,-0.00125219,4.90553
2.122800e-02,-0.0259375,-0.00107734,4.92021
2.122900e-02,-0.0214063,-0.00103406,4.92271
2.123000e-02,-0.0053125,-0.00135969,4.91427
2.123100e-02,-0.0096875,-0.000919375,4.89865
2.123200e-02,-0.0129688,-0.00142922,4.9024
2.123300e-02,-0.0125,-0.0011425,4.91271
2.123400e-02,-0.0065625,-0.00104719,4.89896
2.123500e-02,-0.0234375,-0.00132391,4.8874
2.123600e-02,-0.0034375,-0.000968594,4.91427
2.123700e-02,-0.011875,-0.00153281,4.91365
2.123800e-02,-0.0220313,-0.00127781,4.91021
2.123900e-02,-0.0178125,-0.00141891,4.91553
2.124000e-02,-0.00625,-0.00143828,4.93896
2.124100e-02,-0.0171875,-0.00115234,4.88365
2.124200e-02,-0.025625,-0.00159547,4.90302
2.124300e-02,-0.0239063,-0.00152563,4.92584
2.124400e-02,-0.00875,-0.00139969,4.92271
2.124500e-02,-0.00578125,-0.00165813,4.91427
2.124600e-02,-0.00171875,-0.00113875,4.92709
2.124700e-02,-0.0164063,-0.00175891,4.89677
2.124800e-02,-0.0207813,-0.00157578,4.93584
2.124900e-02,-0.0090625,-0.00174406,4.8774
2.125000e-02,-0.02,-0.00151906,4.93178
2.125100e-02,-0.01,-0.00157969,4.96115
2.125200e-02,-0.0120313,-0.00165719,4.91928
2.125300e-02,-0.015,-0.00164125,4.90553
2.125400e-02,-0.0196875,-0.00192328,4.94646
2.125500e-02,-0.015,-0.00178625,4.92709
2.125600e-02,-0.0151562,-0.00146719,4.95084
2.125700e-02,-0.0176563,-0.00190797,4.94303
2.125800e-02,-0.020625,-0.00168266,4.92615
2.125900e-02,-0.015625,-0.00168688,4.92396
2.126000e-02,-0.0179687,-0.0016975,4.92615
2.126100e-02,-0.016875,-0.00171891,4.94053
2.126200e-02,-0.0075,-0.00169313,4.90521
2.126300e-02,-0.00890625,-0.00166469,4.94271
2.126400e-02,-0.0196875,-0.00168422,4.91771
2.126500e-02,-0.0190625,-0.00166047,4.92584
2.126600e-02,-0.0184375,-0.00171609,4.90896
2.126700e-02,-0.010625,-0.00169172,4.9399
2.126800e-02,-0.0148437,-0.00156406,4.9249
2.126900e-02,-0.0120313,-0.00161781,4.91865
2.127000e-02,-0.01625,-0.00134688,4.90928
2.127100e-02,-0.025,-0.00171891,4.9099
2.127200e-02,-0.0090625,-0.00126141,4.9249
2.127300e-02,-0.0115625,-0.00161266,4.91178
2.127400e-02,-0.0139063,-0.00166797,4.89584
2.127500e-02,-0.0178125,-0.00133359,4.91615
2.127600e-02,-0.0109375,-0.00195484,4.88834
2.127700e-02,-0.0214063,-0.00132719,4.91178
2.127800e-02,-0.0125,-0.00150359,4.90677
2.127900e-02,-0.0190625,-0.00140297,4.93678
2.128000e-02,-0.0142188,-0.00122813,4.89803
2.128100e-02,-0.0107813,-0.00169172,4.90928
2.128200e-02,-0.0151562,-0.00114406,4.9199
2.128300e-02,-0.0220313,-0.00148594,4.91302
2.128400e-02,-0.0145312,-0.00143031,4.92084
2.128500e-02,-0.025625,-0.00105344,4.90584
2.128600e-02,-0.0175,-0.00170781,4.93584
2.128700e-02,-0.009375,-0.0010125,4.90396
2.128800e-02,-0.0192187,-0.00151172,4.93146
2.128900e-02,-0.0157813,-0.00127375,4.92052
2.129000e-02,-0.0084375,-0.00102031,4.93396
2.129100e-02,-0.013125,-0.00159953,4.92146
2.129200e-02,-0.0192187,-0.00124766,4.95084
2.129300e-02,-0.019375,-0.00153984,4.93271
2.129400e-02,-0.0196875,-0.00124844,4.94646
2.129500e-02,-0.0203125,-0.00116953,4.91803
2.129600e-02,-0.0190625,-0.00159406,4.90677
2.129700e-02,-0.0148437,-0.00121531,4.93865
2.129800e-02,-0.014375,-0.00124828,4.93209
2.129900e-02,-0.0182812,-0.00118703,4.91021
2.130000e-02,-0.013125,-0.00118547,4.90896
2.130100e-02,-0.0132813,-0.00161672,4.90677
2.130200e-02,-0.0151562,-0.00135625,4.90959
2.130300e-02,-0.0154687,-0.00121797,4.93084
2.130400e-02,-0.0123438,-0.00165453,4.9149
2.130500e-02,-0.0270312,-0.00107203,4.90428
2.130600e-02,-0.0226562,-0.00147422,4.92427
2.130700e-02,-0.0190625,-0.00150922,4.94365
2.130800e-02,-0.0134375,-0.00115031,4.91803
2.130900e-02,-0.0185937,-0.00162281,4.90615
2.131000e-02,-0.015625,-0.00153047,4.91115
2.131100e-02,-0.00734375,-0.00153328,4.92771
2.131200e-02,-0.0192187,-0.00183375,4.90834
2.131300e-02,-0.0121875,-0.00154203,4.91584
2.131400e-02,-0.0139063,-0.00150766,4.91521
2.131500e-02,-0.0265625,-0.00159641,4.91959
2.131600e-02,-0.0171875,-0.00151328,4.91271
2.131700e-02,-0.02375,-0.00165234,4.9124
2.131800e-02,-0.01875,-0.00157719,4.9174
2.131900e-02,-0.019375,-0.00130922,4.94459
2.132000e-02,-0.0209375,-0.00173234,4.92677
2.132100e-02,-0.0159375,-0.00140703,4.91365
2.132200e-02,-0.0132813,-0.00187188,4.9349
2.132300e-02,-0.0103125,-0.00168828,4.93084
2.132400e-02,-0.0071875,-0.00149641,4.91521
2.132500e-02,-0.0126563,-0.00164594,4.93959
2.132600e-02,-0.0285938,-0.00134422,4.93771
2.132700e-02,-0.0129688,-0.00174984,4.92115
2.132800e-02,-0.0123438,-0.00167688,4.92709
2.132900e-02,-0.0075,-0.00132906,4.91021
2.133000e-02,-0.0154687,-0.00163531,4.93146
2.133100e-02,-0.0170313,-0.00165188,4.91553
2.133200e-02,-0.0109375,-0.00149578,4.93052
2.133300e-02,-0.0257812,-0.00174656,4.9324
2.133400e-02,-0.02875,-0.00156969,4.94427
2.133500e-02,-0.0207813,-0.00148766,4.9449
2.133600e-02,-0.0290625,-0.00168266,4.93459
2.133700e-02,-0.0142188,-0.00128313,4.92928
2.133800e-02,-0.0179687,-0.00175594,4.9249
2.133900e-02,-0.0226562,-0.00128594,4.92834
2.134000e-02,-0.02875,-0.00161359,4.91178
2.134100e-02,-0.0192187,-0.00140281,4.93553
2.134200e-02,-0.0198438,-0.00134484,4.91021
2.134300e-02,-0.0173438,-0.00168188,4.91178
2.134400e-02,-0.0210938,-0.00130141,4.91896
2.134500e-02,-0.0154687,-0.00161859,4.9124
2.134600e-02,-0.0198438,-0.00142984,4.8999
2.134700e-02,-0.00453125,-0.00128078,4.87365
2.134800e-02,-0.0104688,-0.00157875,4.90771
2.134900e-02,-0.0170313,-0.00124484,4.91334
2.135000e-02,-0.0134375,-0.00130359,4.87428
2.135100e-02,-0.0190625,-0.00134969,4.90271
2.135200e-02,-0.0282813,-0.00127219,4.88177
2.135300e-02,-0.0179687,-0.00133938,4.90178
2.135400e-02,-0.016875,-0.00124141,4.9224
2.135500e-02,-0.0129688,-0.00152578,4.89771
2.135600e-02,-0.00609375,-0.000967813,4.90928
2.135700e-02,-0.0139063,-0.00146375,4.91302
2.135800e-02,-0.0167188,-0.001065,4.89896
2.135900e-02,-0.00765625,-0.00128391,4.91021
2.136000e-02,-0.0228125,-0.00153313,4.91865
2.136100e-02,-0.0185937,-0.00101313,4.92677
2.136200e-02,-0.0217188,-0.00189234,4.92646
2.136300e-02,-0.0184375,-0.00125172,4.90334
2.136400e-02,-0.0196875,-0.0012025,4.8924
2.136500e-02,-0.0195312,-0.00174297,4.92021
2.136600e-02,-0.0198438,-0.00121969,4.90677
2.136700e-02,-0.0264062,-0.00151422,4.92459
2.136800e-02,-0.0175,-0.00140438,4.93959
2.136900e-02,-0.0139063,-0.00136844,4.93521
2.137000e-02,-0.013125,-0.00134328,4.9324
2.137100e-02,-0.0117188,-0.00140875,4.9224
2.137200e-02,-0.0170313,-0.00126344,4.94021
2.137300e-02,-0.020625,-0.00158516,4.91865
2.137400e-02,-0.0229687,-0.00151625,4.94177
2.137500e-02,-0.00421875,-0.0014625,4.93146
2.137600e-02,-0.01875,-0.00166219,4.92677
2.137700e-02,-0.0203125,-0.00150109,4.91865
2.137800e-02,-0.0178125,-0.00147172,4.91302
2.137900e-02,-0.0117188,-0.00152859,4.90521
2.138000e-02,-0.0246875,-0.00147219,4.91115
2.138100e-02,-0.0078125,-0.00172063,4.91146
2.138200e-02,-0.0221875,-0.00161719,4.91271
2.138300e-02,-0.0289063,-0.00177063,4.9224
2.138400e-02,-0.0232812,-0.00149656,4.92553
2.138500e-02,-0.0132813,-0.00169609,4.93802
2.138600e-02,-0.0189062,-0.00168578,4.93052
2.138700e-02,-0.0253125,-0.00142609,4.90053
2.138800e-02,-0.0265625,-0.00182516,4.90365
2.138900e-02,-0.0220313,-0.00167141,4.92646
2.139000e-02,-0.014375,-0.00149859,4.91709
2.139100e-02,-0.0210938,-0.00178641,4.92709
2.139200e-02,-0.0123438,-0.00139531,4.93052
2.139300e-02,-0.0285938,-0.00166891,4.90053
2.139400e-02,-0.0160938,-0.00146656,4.94177
2.139500e-02,-0.0171875,-0.00157281,4.92334
2.139600e-02,-0.0198438,-0.00156563,4.90584
2.139700e-02,-0.0240625,-0.00153891,4.9124
2.139800e-02,-0.0260937,-0.00177641,4.94646
2.139900e-02,-0.015625,-0.00182516,4.91677
2.140000e-02,-0.0220313,-0.00144328,4.94427
2.140100e-02,-0.0132813,-0.00147219,4.92521
2.140200e-02,-0.0245313,-0.00146531,4.92303
2.140300e-02,-0.015625,-0.00130359,4.92115
2.140400e-02,-0.0190625,-0.00141156,4.92271
2.140500e-02,-0.014375,-0.00137266,4.9174
2.140600e-02,-0.020625,-0.00150625,4.9224
2.140700e-02,-0.0248438,-0.00139375,4.92802
2.140800e-02,-0.0157813,-0.00154125,4.92209
2.140900e-02,-0.0229687,-0.00151203,4.92646
2.141000e-02,-0.0221875,-0.00138453,4.94584
2.141100e-02,-0.00578125,-0.00144969,4.91646
2.141200e-02,-0.0157813,-0.00139063,4.91771
2.141300e-02,-0.0257812,-0.00144203,4.89803
2.141400e-02,-0.016875,-0.00136438,4.9274
2.141500e-02,-0.0110937,-0.00124031,4.9199
2.141600e-02,-0.0190625,-0.00134969,4.90584
2.141700e-02,-0.0078125,-0.00137203,4.91178
2.141800e-02,-0.0235938,-0.00131844,4.89896
2.141900e-02,-0.0059375,-0.00137406,4.92209
2.142000e-02,-0.023125,-0.00129203,4.89615
2.142100e-02,-0.0259375,-0.00119203,4.9024
2.142200e-02,-0.0151562,-0.00135094,4.89834
2.142300e-02,-0.0315625,-0.00124453,4.91427
2.142400e-02,-0.0207813,-0.00108188,4.8974
2.142500e-02,-0.023125,-0.00144578,4.90084
2.142600e-02,-0.0220313,-0.00127141,4.90178
2.142700e-02,-0.0215625,-0.00143859,4.91271
2.142800e-02,-0.0217188,-0.00139344,4.91396
2.142900e-02,-0.0220313,-0.00119547,4.89334
2.143000e-02,-0.015,-0.00140016,4.88865
2.143100e-02,-0.0201563,-0.00129453,4.88803
2.143200e-02,-0.0192187,-0.00143734,4.9249
2.143300e-02,-0.0101563,-0.001305,4.92928
2.143400e-02,-0.019375,-0.00128047,4.91709
2.143500e-02,-0.0326562,-0.00148688,4.92271
2.143600e-02,-0.0175,-0.00147609,4.86834
2.143700e-02,-0.0220313,-0.00116719,4.92865
