Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,,
2.824300e-02,-0.0501562,-0.00165813,4.93365
2.824400e-02,-0.046875,-0.00253594,4.96584
2.824500e-02,-0.050625,-0.00258656,4.94427
2.824600e-02,-0.0546875,-0.00155469,4.95927
2.824700e-02,-0.0442188,-0.00323594,4.97021
2.824800e-02,-0.0540625,-0.00216219,4.98021
2.824900e-02,-0.0617188,-0.00217438,4.95771
2.825000e-02,-0.0495312,-0.0028975,4.95365
2.825100e-02,-0.059375,-0.00190406,4.94709
2.825200e-02,-0.0565625,-0.00241438,4.94365
2.825300e-02,-0.0534375,-0.00264719,4.94396
2.825400e-02,-0.0532813,-0.0013625,4.95678
2.825500e-02,-0.0601562,-0.00224219,4.93678
2.825600e-02,-0.050625,-0.00239469,4.9424
2.825700e-02,-0.0428125,-0.00179594,4.93865
2.825800e-02,-0.0457813,-0.00228781,4.9599
2.825900e-02,-0.0473438,-0.00205406,4.94802
2.826000e-02,-0.053125,-0.00168813,4.93615
2.826100e-02,-0.058125,-0.00214906,4.94771
2.826200e-02,-0.0564063,-0.00147594,4.94865
2.826300e-02,-0.0414063,-0.00136469,4.94615
2.826400e-02,-0.0442188,-0.00163906,4.95959
2.826500e-02,-0.0467188,-0.00134938,4.94177
2.826600e-02,-0.0528125,-0.001665,4.94678
2.826700e-02,-0.050625,-0.00137438,4.93802
2.826800e-02,-0.0423437,-0.00118094,4.93834
2.826900e-02,-0.0546875,-0.00153625,4.93303
2.827000e-02,-0.0470312,-0.000783438,4.94959
2.827100e-02,-0.0451563,-0.00113688,4.93521
2.827200e-02,-0.04625,-0.00102031,4.95709
2.827300e-02,-0.0478125,-0.000540312,4.96428
2.827400e-02,-0.0567187,-0.00134875,4.94584
2.827500e-02,-0.0470312,-0.00074125,4.95177
2.827600e-02,-0.0539063,-0.000481563,4.95053
2.827700e-02,-0.055625,-0.00138219,4.9599
2.827800e-02,-0.0585938,-0.000143438,4.97084
2.827900e-02,-0.05,-0.000989688,4.94209
2.828000e-02,-0.053125,-0.000910313,4.94084
2.828100e-02,-0.0498438,-0.000430938,4.94021
2.828200e-02,-0.061875,-0.00128844,4.93365
2.828300e-02,-0.05625,-0.000389375,4.94584
2.828400e-02,-0.043125,-0.00128625,4.97084
2.828500e-02,-0.0425,-0.00090875,4.9399
2.828600e-02,-0.0582813,-0.000345625,4.96303
2.828700e-02,-0.0553125,-0.00180813,4.95365
2.828800e-02,-0.0476562,-0.000789063,4.94552
2.828900e-02,-0.0603125,-0.000840313,4.94865
2.829000e-02,-0.0617188,-0.00193125,4.95771
2.829100e-02,-0.0601562,-0.000872813,4.9224
2.829200e-02,-0.065625,-0.00188625,4.94678
2.829300e-02,-0.0354688,-0.00153063,4.94177
2.829400e-02,-0.055,-0.00118219,4.96521
2.829500e-02,-0.0548437,-0.00194719,4.94459
2.829600e-02,-0.0457813,-0.00184656,4.92553
2.829700e-02,-0.0517188,-0.00186844,4.94771
2.829800e-02,-0.0476562,-0.00217063,4.92427
2.829900e-02,-0.045625,-0.00196594,4.93834
2.830000e-02,-0.0645312,-0.00243344,4.94615
2.830100e-02,-0.0515625,-0.00248781,4.93459
2.830200e-02,-0.0626562,-0.00217813,4.93334
2.830300e-02,-0.058125,-0.00286781,4.91896
2.830400e-02,-0.059375,-0.00222188,4.9299
2.830500e-02,-0.0545313,-0.00260094,4.96177
2.830600e-02,-0.0459375,-0.00273813,4.91928
2.830700e-02,-0.0553125,-0.00222313,4.93115
2.830800e-02,-0.0548437,-0.00315969,4.93678
2.830900e-02,-0.0342187,-0.00279375,4.92646
2.831000e-02,-0.05,-0.00257875,4.96365
2.831100e-02,-0.0451563,-0.00291313,4.94959
2.831200e-02,-0.0603125,-0.00258375,4.9299
2.831300e-02,-0.045625,-0.00239,4.95802
2.831400e-02,-0.0540625,-0.00256563,4.94209
2.831500e-02,-0.0595313,-0.00206969,4.94053
2.831600e-02,-0.0604688,-0.00285375,4.96396
2.831700e-02,-0.0532813,-0.00203781,4.9349
2.831800e-02,-0.0551563,-0.00243125,4.96271
2.831900e-02,-0.0442188,-0.00280562,4.94521
2.832000e-02,-0.04875,-0.00161688,4.94552
2.832100e-02,-0.0565625,-0.0024275,4.94053
2.832200e-02,-0.06125,-0.00166406,4.96803
2.832300e-02,-0.0614062,-0.0016225,4.95646
2.832400e-02,-0.0503125,-0.00176063,4.94365
2.832500e-02,-0.0560937,-0.00128313,4.92334
2.832600e-02,-0.0535937,-0.00178438,4.9774
2.832700e-02,-0.06375,-0.00123188,4.96084
2.832800e-02,-0.0432813,-0.00139563,4.96177
2.832900e-02,-0.06125,-0.00158813,4.95802
2.833000e-02,-0.0482812,-0.000702813,4.96209
2.833100e-02,-0.0559375,-0.00133781,4.96428
2.833200e-02,-0.0554687,-0.000731875,4.92771
2.833300e-02,-0.0560937,-0.0007475,4.96084
2.833400e-02,-0.0539063,-0.000870313,4.93365
2.833500e-02,-0.0476562,-0.000743438,4.98053
2.833600e-02,-0.054375,-0.00049,4.94303
2.833700e-02,-0.04,-0.000550937,4.93959
2.833800e-02,-0.0451563,-0.000917188,4.94709
2.833900e-02,-0.0485938,-0.000667188,4.93615
2.834000e-02,-0.048125,-0.00069375,4.9474
2.834100e-02,-0.0534375,-0.000650313,4.94834
2.834200e-02,-0.0489062,-0.0004525,4.9374
2.834300e-02,-0.0475,-0.00064875,4.96615
2.834400e-02,-0.0515625,-0.000414375,4.94709
2.834500e-02,-0.0557813,-0.000750625,4.97896
2.834600e-02,-0.0476562,-0.0006475,4.93928
2.834700e-02,-0.0664062,-0.00108188,4.94584
2.834800e-02,-0.0667188,-0.000909688,4.9574
2.834900e-02,-0.0482812,-0.000562188,4.94678
2.835000e-02,-0.046875,-0.00116781,4.94209
2.835100e-02,-0.0425,-0.00125875,4.95615
2.835200e-02,-0.0565625,-0.000884063,4.97365
2.835300e-02,-0.0484375,-0.00131563,4.96865
2.835400e-02,-0.0565625,-0.00115906,4.9624
2.835500e-02,-0.0495312,-0.00151406,4.98302
2.835600e-02,-0.04625,-0.00167375,4.96177
2.835700e-02,-0.0503125,-0.00160031,4.93865
2.835800e-02,-0.0409375,-0.00170688,4.94584
2.835900e-02,-0.0507812,-0.00169094,4.95646
2.836000e-02,-0.0445313,-0.00211719,4.95084
2.836100e-02,-0.0626562,-0.002145,4.94271
2.836200e-02,-0.0414063,-0.00186344,4.94396
2.836300e-02,-0.0625,-0.002565,4.93396
2.836400e-02,-0.05625,-0.00192438,4.93396
2.836500e-02,-0.0535937,-0.00256,4.94865
2.836600e-02,-0.0579687,-0.00274156,4.9549
2.836700e-02,-0.0660938,-0.0021025,4.95396
2.836800e-02,-0.053125,-0.00332531,4.94115
2.836900e-02,-0.0564063,-0.00227312,4.96303
2.837000e-02,-0.0476562,-0.00292719,4.96053
2.837100e-02,-0.0534375,-0.0030425,4.91146
2.837200e-02,-0.049375,-0.0020975,4.94552
2.837300e-02,-0.0578125,-0.00306719,4.94928
2.837400e-02,-0.0514063,-0.00235094,4.93553
2.837500e-02,-0.0528125,-0.002655,4.94021
2.837600e-02,-0.0551563,-0.00287625,4.92459
2.837700e-02,-0.0548437,-0.00227469,4.93678
2.837800e-02,-0.050625,-0.00280625,4.94303
2.837900e-02,-0.04625,-0.00219031,4.96521
2.838000e-02,-0.05375,-0.00242531,4.95771
2.838100e-02,-0.0604688,-0.00235625,4.94334
2.838200e-02,-0.0592188,-0.00168344,4.93584
2.838300e-02,-0.05,-0.00263625,4.93678
2.838400e-02,-0.0551563,-0.0017775,4.9524
2.838500e-02,-0.0620312,-0.00186063,4.93771
2.838600e-02,-0.0589063,-0.00209875,4.93521
2.838700e-02,-0.0570313,-0.00138688,4.95834
2.838800e-02,-0.06,-0.00176063,4.95365
2.838900e-02,-0.0535937,-0.00141313,4.9349
2.839000e-02,-0.048125,-0.00150406,4.92052
2.839100e-02,-0.0423437,-0.00110094,4.93959
2.839200e-02,-0.0498438,-0.00126625,4.92677
2.839300e-02,-0.0507812,-0.000898438,4.92677
2.839400e-02,-0.0420312,-0.000848125,4.93865
2.839500e-02,-0.0539063,-0.000703438,4.9199
2.839600e-02,-0.0573437,-0.000923438,4.9299
2.839700e-02,-0.05625,-0.0001825,4.93396
2.839800e-02,-0.0576563,-0.000680625,4.95771
2.839900e-02,-0.0432813,-0.000640625,4.95177
2.840000e-02,-0.0576563,-0.000500625,4.94678
2.840100e-02,-0.0540625,-0.00105688,4.94896
2.840200e-02,-0.0528125,-0.000304375,4.96396
2.840300e-02,-0.0553125,-0.000432813,4.93459
2.840400e-02,-0.0526563,-0.000745313,4.97084
2.840500e-02,-0.0575,-0.000452188,4.95021
2.840600e-02,-0.0535937,-0.000688438,4.97709
2.840700e-02,-0.058125,-0.000205625,4.94615
2.840800e-02,-0.0515625,-0.000519688,4.98115
2.840900e-02,-0.073125,-0.000632188,4.94584
2.841000e-02,-0.0498438,-0.000531875,4.95396
2.841100e-02,-0.0604688,-0.000456875,4.95021
2.841200e-02,-0.0573437,-0.000474375,4.94177
2.841300e-02,-0.050625,-0.000500625,4.96084
2.841400e-02,-0.0540625,-0.000478438,4.96615
2.841500e-02,-0.0578125,-0.00043875,4.96115
2.841600e-02,-0.0496875,-0.000497188,4.95959
2.841700e-02,-0.0567187,-0.00044125,4.96146
2.841800e-02,-0.0409375,-0.000545625,4.9524
2.841900e-02,-0.0585938,-0.000526563,4.95303
2.842000e-02,-0.055625,-0.000675625,4.95771
2.842100e-02,-0.0542187,-0.000698125,4.95709
2.842200e-02,-0.0582813,-0.00049625,4.97209
2.842300e-02,-0.0525,-0.000523438,4.97709
2.842400e-02,-0.0671875,-0.000486875,4.92865
2.842500e-02,-0.0570313,-0.0004125,4.9524
2.842600e-02,-0.0476562,-0.000357813,4.95334
2.842700e-02,-0.0579687,-0.000584688,4.95334
2.842800e-02,-0.0559375,-0.0006,4.92334
2.842900e-02,-0.0526563,-0.000615313,4.94021
2.843000e-02,-0.0529687,-0.000607813,4.92303
2.843100e-02,-0.053125,-0.000493125,4.93865
2.843200e-02,-0.059375,-0.000488125,4.95521
2.843300e-02,-0.0523437,-0.000283438,4.93928
2.843400e-02,-0.0542187,-0.000568438,4.94865
2.843500e-02,-0.0489062,-0.000496563,4.95959
2.843600e-02,-0.05125,-0.000475313,4.93646
2.843700e-02,-0.0595313,-0.000573125,4.94552
2.843800e-02,-0.0529687,-0.000404063,4.93959
2.843900e-02,-0.051875,-0.000445313,4.93678
2.844000e-02,-0.0523437,-0.00056875,4.95303
2.844100e-02,-0.05625,-0.000643125,4.94709
2.844200e-02,-0.0573437,-0.000546875,4.94834
2.844300e-02,-0.049375,-0.000703125,4.95303
2.844400e-02,-0.0490625,-0.000434062,4.96021
2.844500e-02,-0.0565625,-0.000582188,4.93115
2.844600e-02,-0.0475,-0.000576875,4.9599
2.844700e-02,-0.0595313,-0.000632188,4.91771
2.844800e-02,-0.0540625,-0.00051625,4.97053
2.844900e-02,-0.04875,-0.000550313,4.92459
2.845000e-02,-0.05125,-0.000618438,4.93052
2.845100e-02,-0.0451563,-0.000552188,4.92677
2.845200e-02,-0.0528125,-0.000621563,4.9449
2.845300e-02,-0.0653125,-0.000416875,4.91865
2.845400e-02,-0.056875,-0.000510938,4.95303
2.845500e-02,-0.0523437,-0.000485938,4.9224
2.845600e-02,-0.05,-0.000484375,4.96084
2.845700e-02,-0.0479688,-0.000552813,4.94865
2.845800e-02,-0.056875,-0.000463438,4.96834
2.845900e-02,-0.0582813,-0.000505938,4.94646
2.846000e-02,-0.0470312,-0.000495313,4.93271
2.846100e-02,-0.0610938,-0.0004475,4.9549
2.846200e-02,-0.0584375,-0.000453125,4.94771
2.846300e-02,-0.0584375,-0.000523438,4.93521
2.846400e-02,-0.0495312,-0.000496563,4.94427
2.846500e-02,-0.0540625,-0.000611875,4.95084
2.846600e-02,-0.0610938,-0.000656875,4.95303
2.846700e-02,-0.0564063,-0.000609687,4.94615
2.846800e-02,-0.0534375,-0.000415,4.94678
2.846900e-02,-0.0529687,-0.000532813,4.92865
2.847000e-02,-0.0601562,-0.000566563,4.96365
2.847100e-02,-0.0490625,-0.000500313,4.93115
2.847200e-02,-0.0571875,-0.0005175,4.94771
2.847300e-02,-0.059375,-0.00058125,4.94053
2.847400e-02,-0.0576563,-0.000549375,4.95053
2.847500e-02,-0.0453125,-0.000580938,4.9424
2.847600e-02,-0.0473438,-0.00063875,4.9624
2.847700e-02,-0.055,-0.000610313,4.96334
2.847800e-02,-0.0485938,-0.000464688,4.94021
2.847900e-02,-0.0528125,-0.000449063,4.95334
2.848000e-02,-0.0590625,-0.000549063,4.97115
2.848100e-02,-0.0592188,-0.000652187,4.93959
2.848200e-02,-0.0559375,-0.000615625,4.98803
2.848300e-02,1.30781,-0.00019875,4.98615
2.848400e-02,-2.19234,-0.00027125,4.97334
2.848500e-02,1.84156,-0.00146906,4.9624
2.848600e-02,-1.90078,-0.00321781,4.96428
2.848700e-02,2.00844,-0.00369625,4.96209
2.848800e-02,-2.13859,-0.00457375,4.95271
2.848900e-02,2.04,-0.0044525,4.93834
2.849000e-02,-2.00266,-0.00581563,4.94928
2.849100e-02,1.84609,-0.00661,4.98021
2.849200e-02,-1.73313,-0.00732063,4.93334
2.849300e-02,1.49438,-0.00804938,4.96771
2.849400e-02,-1.44766,-0.00843312,4.92646
2.849500e-02,1.25203,-0.0091625,4.95271
2.849600e-02,-1.35953,-0.00947062,4.94709
2.849700e-02,1.25,-0.00996563,4.95521
2.849800e-02,-1.51953,-0.0103919,4.94834
2.849900e-02,1.53078,-0.0103244,4.93709
2.850000e-02,-1.77391,-0.0110422,4.95053
2.850100e-02,1.5475,-0.0112513,4.97115
2.850200e-02,-1.54188,-0.0113262,4.94771
2.850300e-02,0.980938,-0.0114056,4.94146
2.850400e-02,-0.895,-0.0114156,4.96678
2.850500e-02,0.237813,-0.0114216,4.91209
2.850600e-02,-0.188594,-0.0114391,4.89584
2.850700e-02,-0.225469,-0.0114472,4.93459
2.850800e-02,0.0309375,-0.0114194,4.95459
2.850900e-02,-0.230469,-0.0114309,4.95865
2.851000e-02,-0.106406,-0.0114459,4.93271
2.851100e-02,0.02,-0.0114512,4.94396
2.851200e-02,-0.369063,-0.0114384,4.93115
2.851300e-02,0.391875,-0.0114459,4.9674
2.851400e-02,-0.77625,-0.0114675,4.95209
2.851500e-02,0.748281,-0.0114525,4.9624
2.851600e-02,-1.10844,-0.0114319,4.95084
2.851700e-02,1.11891,-0.0114334,4.94802
2.851800e-02,-1.43328,-0.0114434,4.95396
2.851900e-02,1.47156,-0.0114463,4.92802
2.852000e-02,-1.61125,-0.0114509,4.94928
2.852100e-02,1.50625,-0.0114544,4.93146
2.852200e-02,-1.57266,-0.0114806,4.92646
2.852300e-02,1.43109,-0.0114581,4.9199
2.852400e-02,-1.76797,-0.0114134,4.95053
2.852500e-02,1.05875,-0.0114603,4.94084
2.852600e-02,-0.102656,-0.0113838,4.93146
2.852700e-02,-0.00890625,-0.0113744,4.95584
2.852800e-02,0.0232812,-0.0113719,4.96084
2.852900e-02,0.0384375,-0.0113716,4.95896
2.853000e-02,0.0515625,-0.0113759,4.9624
2.853100e-02,0.0614062,-0.0113741,4.93459
2.853200e-02,0.0764062,-0.0113813,4.98334
2.853300e-02,0.075625,-0.0113625,4.92178
2.853400e-02,0.0745312,-0.0112581,4.94959
2.853500e-02,0.08875,-0.0111488,4.96365
2.853600e-02,0.0853125,-0.0110553,4.95053
2.853700e-02,0.075,-0.00980719,4.96209
2.853800e-02,0.078125,-0.0084025,4.94584
2.853900e-02,0.0789062,-0.00826156,4.96146
2.854000e-02,0.104063,-0.00940469,4.94084
2.854100e-02,0.0829687,-0.0102775,4.9624
2.854200e-02,0.080625,-0.0101731,4.94053
2.854300e-02,0.0871875,-0.0100069,4.92553
2.854400e-02,0.0785938,-0.00995,4.95771
2.854500e-02,0.0829687,-0.00996312,4.9374
2.854600e-02,0.094375,-0.0100366,4.95771
2.854700e-02,0.0801562,-0.0101259,4.94177
2.854800e-02,0.0907812,-0.0101488,4.97927
2.854900e-02,0.0860937,-0.0101506,4.93834
2.855000e-02,0.0784375,-0.0101597,4.97552
2.855100e-02,0.0785938,-0.0101206,4.94521
2.855200e-02,0.0928125,-0.0101231,4.94521
2.855300e-02,0.0732812,-0.0100366,4.93678
2.855400e-02,0.0804687,-0.00999469,4.98115
2.855500e-02,0.0571875,-0.0100328,4.93709
2.855600e-02,0.0671875,-0.00996781,4.94834
2.855700e-02,0.075,-0.0100303,4.9749
2.855800e-02,0.0590625,-0.0100897,4.96271
2.855900e-02,0.0675,-0.00996531,4.94427
2.856000e-02,0.0689063,-0.0100581,4.93928
2.856100e-02,0.0614062,-0.0102162,4.98803
2.856200e-02,0.0646875,-0.0102063,4.9599
2.856300e-02,0.070625,-0.0101919,4.9799
2.856400e-02,0.0665625,-0.0101494,4.95584
2.856500e-02,0.059375,-0.00999156,4.93802
2.856600e-02,0.064375,-0.0100194,4.95053
2.856700e-02,0.0584375,-0.0100125,4.95678
2.856800e-02,0.0617188,-0.0100369,4.94334
2.856900e-02,0.0642187,-0.0100834,4.94646
2.857000e-02,0.06375,-0.0100753,4.93646
2.857100e-02,0.0525,-0.0101488,4.95927
2.857200e-02,0.0528125,-0.0101059,4.94053
2.857300e-02,0.0489062,-0.0100006,4.95678
2.857400e-02,0.059375,-0.0101481,4.94115
2.857500e-02,0.0692187,-0.0100672,4.94396
2.857600e-02,0.048125,-0.0100688,4.93146
2.857700e-02,0.0526563,-0.009975,4.95303
2.857800e-02,0.0678125,-0.0100416,4.95615
2.857900e-02,0.0428125,-0.0101144,4.95927
2.858000e-02,0.0559375,-0.0100488,4.95615
2.858100e-02,0.0553125,-0.0101869,4.9499
2.858200e-02,0.0515625,-0.0101334,4.92928
2.858300e-02,0.0520313,-0.0101222,4.96084
2.858400e-02,0.0571875,-0.0100909,4.93802
2.858500e-02,0.0415625,-0.0101219,4.96021
2.858600e-02,0.0553125,-0.0101581,4.95927
2.858700e-02,0.0446875,-0.0100694,4.97459
2.858800e-02,0.0525,-0.0100088,4.9449
2.858900e-02,0.0435938,-0.0100947,4.92928
2.859000e-02,0.05125,-0.0100906,4.93615
2.859100e-02,0.0485937,-0.0101256,4.93521
2.859200e-02,0.0379687,-0.0101166,4.9249
2.859300e-02,0.0428125,-0.0101106,4.95552
2.859400e-02,0.041875,-0.0100009,4.96428
2.859500e-02,0.03375,-0.0101069,4.93209
2.859600e-02,0.0307812,-0.0100169,4.94334
2.859700e-02,0.0295312,-0.00998219,4.95177
2.859800e-02,0.0442188,-0.0101581,4.93896
2.859900e-02,0.0403125,-0.0101809,4.95521
2.860000e-02,0.0359375,-0.010015,4.95615
2.860100e-02,0.0403125,-0.0100419,4.93146
2.860200e-02,0.023125,-0.0101091,4.93709
2.860300e-02,0.0515625,-0.0101844,4.94303
2.860400e-02,0.036875,-0.0101163,4.95927
2.860500e-02,0.035625,-0.0100772,4.9349
2.860600e-02,0.0428125,-0.0101403,4.97302
2.860700e-02,0.0423437,-0.0100372,4.93771
2.860800e-02,0.0425,-0.0102284,4.95459
2.860900e-02,0.0365625,-0.0100828,4.96709
2.861000e-02,0.04125,-0.0100544,4.9349
2.861100e-02,0.03125,-0.0100531,4.93334
2.861200e-02,0.0292187,-0.0100012,4.9399
2.861300e-02,0.036875,-0.0101122,4.94365
2.861400e-02,0.040625,-0.0100641,4.95896
2.861500e-02,0.0264063,-0.00998469,4.95146
2.861600e-02,0.0279688,-0.00999813,4.9474
2.861700e-02,0.0345312,-0.0100069,4.92709
2.861800e-02,0.0270313,-0.010155,4.95334
2.861900e-02,0.0309375,-0.0100028,4.94521
2.862000e-02,0.0295312,-0.0100538,4.9399
2.862100e-02,0.0315625,-0.0101241,4.92396
2.862200e-02,0.0389063,-0.0100353,4.97396
2.862300e-02,0.0321875,-0.00993375,4.96177
2.862400e-02,0.0384375,-0.0101234,4.96053
2.862500e-02,0.0445312,-0.00996063,4.9874
2.862600e-02,0.0254688,-0.0100338,4.94521
2.862700e-02,0.0276563,-0.0100306,4.95896
2.862800e-02,0.0115625,-0.00998906,4.96521
2.862900e-02,0.03375,-0.00993469,4.93928
2.863000e-02,0.0253125,-0.00990906,4.94834
2.863100e-02,0.0221875,-0.00997719,4.9274
2.863200e-02,0.0239063,-0.0099825,4.93771
2.863300e-02,0.0248438,-0.00997531,4.92896
2.863400e-02,0.01875,-0.0100884,4.94396
2.863500e-02,0.0310937,-0.010075,4.93802
2.863600e-02,0.0279688,-0.0101359,4.9599
2.863700e-02,0.0370313,-0.00999031,4.96959
2.863800e-02,0.0214062,-0.0100325,4.94959
2.863900e-02,0.021875,-0.00995844,4.94053
2.864000e-02,0.025,-0.00987031,4.96459
2.864100e-02,0.0423437,-0.00993938,4.94334
2.864200e-02,0.020625,-0.0101187,4.92834
2.864300e-02,0.0267188,-0.0100191,4.9674
2.864400e-02,0.0190625,-0.0101266,4.92427
2.864500e-02,0.0384375,-0.0100953,4.93584
2.864600e-02,0.0332812,-0.0100672,4.95271
2.864700e-02,0.02375,-0.0100372,4.94521
2.864800e-02,0.0371875,-0.0100247,4.95459
2.864900e-02,0.0179688,-0.0100984,4.92896
2.865000e-02,0.0253125,-0.01,4.92178
2.865100e-02,0.0246875,-0.0101472,4.95271
2.865200e-02,0.0246875,-0.0100187,4.9349
2.865300e-02,0.00453125,-0.0100075,4.93052
2.865400e-02,0.0125,-0.0101556,4.93521
2.865500e-02,0.0251563,-0.0100713,4.94084
2.865600e-02,0.024375,-0.00999813,4.9449
2.865700e-02,0.0198438,-0.00996813,4.95428
2.865800e-02,0.00734375,-0.0100241,4.93709
2.865900e-02,0.02125,-0.00998563,4.93334
2.866000e-02,0.0179688,-0.00992094,4.9499
2.866100e-02,0.019375,-0.0100472,4.94084
2.866200e-02,0.0101562,-0.0101056,4.9424
2.866300e-02,0.0273438,-0.0100637,4.94521
2.866400e-02,0.0114063,-0.0100397,4.95584
2.866500e-02,0.0165625,-0.0100006,4.95646
2.866600e-02,0.0229687,-0.0100016,4.94209
2.866700e-02,0.0228125,-0.0100313,4.9524
2.866800e-02,0.0220312,-0.00988687,4.92646
2.866900e-02,0.0251563,-0.0100672,4.91928
2.867000e-02,0.0239063,-0.010025,4.94615
2.867100e-02,0.0332812,-0.00987438,4.92303
2.867200e-02,0.025625,-0.0101225,4.96084
2.867300e-02,0.0254688,-0.00999156,4.92271
2.867400e-02,0.0232812,-0.0100462,4.93615
2.867500e-02,0.0151562,-0.0100928,4.95177
2.867600e-02,0.0114063,-0.0101234,4.91677
2.867700e-02,0.0184375,-0.0100763,4.9299
2.867800e-02,0.0128125,-0.00996969,4.95615
2.867900e-02,0.01,-0.00992437,4.92615
2.868000e-02,0.0165625,-0.00985125,4.9474
2.868100e-02,0.0225,-0.00999625,4.9374
2.868200e-02,-0.00078125,-0.00997875,4.95115
2.868300e-02,0.0110937,-0.0100506,4.94053
2.868400e-02,0.0146875,-0.0100266,4.95303
2.868500e-02,0.0139062,-0.0100466,4.94396
2.868600e-02,0.0207812,-0.00990625,4.95552
2.868700e-02,0.0171875,-0.00993531,4.9374
2.868800e-02,0.00734375,-0.00993438,4.94115
2.868900e-02,0.0204687,-0.009955,4.93771
2.869000e-02,0,-0.00987781,4.94365
2.869100e-02,0.0326562,-0.00997938,4.92553
2.869200e-02,0.00796875,-0.00996969,4.9299
2.869300e-02,0.0096875,-0.0100794,4.96959
2.869400e-02,0.0170313,-0.0100616,4.96053
2.869500e-02,0.014375,-0.00988,4.95209
2.869600e-02,0.0195313,-0.00990938,4.94615
2.869700e-02,0.0132812,-0.00985406,4.96428
2.869800e-02,0.0140625,-0.00998781,4.9424
2.869900e-02,0.0389063,-0.00985219,4.95365
2.870000e-02,0.014375,-0.00988781,4.95459
2.870100e-02,0.0170313,-0.0100138,4.97677
2.870200e-02,0.0179688,-0.0101319,4.98053
2.870300e-02,0.0307812,-0.00999469,4.9874
2.870400e-02,0.0171875,-0.0100119,4.95771
2.870500e-02,0.0203125,-0.00995781,4.96209
2.870600e-02,0.0159375,-0.00984,4.9499
2.870700e-02,0.0053125,-0.00994187,4.96177
2.870800e-02,0.00984375,-0.00992719,4.96428
2.870900e-02,0.0120312,-0.00999781,4.95428
2.871000e-02,0.0115625,-0.0100175,4.95802
2.871100e-02,0.0103125,-0.00999062,4.95646
2.871200e-02,0.0034375,-0.00999531,4.96084
2.871300e-02,0.0201562,-0.0100322,4.99428
2.871400e-02,-0.00046875,-0.009925,4.95615
2.871500e-02,0.0190625,-0.009875,4.97396
2.871600e-02,0.01375,-0.00973188,4.97552
2.871700e-02,0.0234375,-0.00984063,4.96927
2.871800e-02,0.0170313,-0.00993344,4.95834
2.871900e-02,0.00234375,-0.0100728,4.95646
2.872000e-02,0.01,-0.00999313,4.96177
2.872100e-02,0.00859375,-0.0100634,4.9449
2.872200e-02,0.0040625,-0.0099725,4.9874
2.872300e-02,0.0135937,-0.00997219,4.98334
2.872400e-02,0.008125,-0.00992437,4.96053
2.872500e-02,0.006875,-0.00986656,4.97146
2.872600e-02,0.0009375,-0.0098775,4.97365
2.872700e-02,0.0165625,-0.00977,4.95771
2.872800e-02,0.014375,-0.00993688,4.96428
2.872900e-02,0.0028125,-0.0101931,4.95678
2.873000e-02,0.00984375,-0.0099575,4.96584
2.873100e-02,0.00890625,-0.00992531,4.94303
2.873200e-02,0.0125,-0.00985844,4.96396
2.873300e-02,0.00890625,-0.00997031,4.92553
2.873400e-02,0.00859375,-0.00994813,4.95365
2.873500e-02,0.0135937,-0.00983844,4.94615
2.873600e-02,0.014375,-0.00987906,4.95615
2.873700e-02,0.0096875,-0.00929531,4.9599
2.873800e-02,0.0153125,-0.00877969,4.93834
2.873900e-02,0.0071875,-0.00791906,4.96365
2.874000e-02,0.0135937,-0.00798875,4.95303
2.874100e-02,0.01375,-0.00717969,4.96834
2.874200e-02,0.0078125,-0.006825,4.94209
2.874300e-02,0.00828125,-0.00651656,4.92896
2.874400e-02,0.00203125,-0.00558031,4.96303
2.874500e-02,0.0084375,-0.0060275,4.94084
2.874600e-02,0.0046875,-0.00529625,4.94959
2.874700e-02,-0.00015625,-0.00537625,4.96271
2.874800e-02,0.00796875,-0.0055625,4.94959
2.874900e-02,0.0110937,-0.00448875,4.93802
2.875000e-02,0.0126562,-0.00555656,4.94303
2.875100e-02,0.0128125,-0.00513594,4.9324
2.875200e-02,0.00390625,-0.00470531,4.95584
2.875300e-02,0.0071875,-0.00570594,4.93084
2.875400e-02,0.00078125,-0.00455563,4.92396
2.875500e-02,0.0034375,-0.00523281,4.96896
2.875600e-02,0.0015625,-0.00542406,4.94396
2.875700e-02,0.00734375,-0.00470406,4.96209
2.875800e-02,-0.00046875,-0.00606031,4.94084
2.875900e-02,0.00265625,-0.00493219,4.97896
2.876000e-02,0.0110937,-0.00538,4.94678
2.876100e-02,0.00359375,-0.00609125,4.93209
2.876200e-02,0.00890625,-0.00487281,4.94427
2.876300e-02,0.0059375,-0.00582688,4.95021
2.876400e-02,0.0046875,-0.00573094,4.93271
2.876500e-02,0.0201562,-0.00506156,4.9199
2.876600e-02,-0.00328125,-0.00611313,4.95396
2.876700e-02,0.0164063,-0.00490031,4.95303
2.876800e-02,-0.00953125,-0.00546375,4.97021
2.876900e-02,-0.000625,-0.00566281,4.96959
2.877000e-02,0.010625,-0.00479656,4.94334
2.877100e-02,0.0117188,-0.00561188,4.92896
2.877200e-02,0.0164063,-0.00495969,4.96803
2.877300e-02,0.004375,-0.00453844,4.94053
2.877400e-02,0.00796875,-0.00513625,4.96521
2.877500e-02,0.00625,-0.0036325,4.95365
2.877600e-02,0.0003125,-0.00458625,4.95834
